StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
44,44AP,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.375,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.570106989,0.049012154,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AQ,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.888888889,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.117383784,0.03836152,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AR,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.654580106,0.031324375,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AS,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.788227712,0.032430588,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AT,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.035254002,0.091019625,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AU,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.252161014,0.151376672,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AV,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.534608082,0.073841431,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AW,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.004781356,0.090063177,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AX,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-1.226365875,0.083490259,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AY,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.375,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.223022788,0.103292121,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AZ,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.888888889,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.956951265,0.067752386,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44B,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.186113313,0.06458173,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44BA,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.687507541,0.102299262,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44BB,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.101768475,0.086540459,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44C,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.272134841,0.088214465,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44D,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.206910467,0.087203516,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44E,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-1.331904005,0.080409273,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44F,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.25,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.30551719,0.066123116,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44G,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.777777778,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.723630614,0.074391915,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44H,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.4,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.522296904,0.081762642,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44I,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-1.083885273,0.070542656,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44J,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.358251504,0.070787928,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44K,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.495153378,0.07553078,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44L,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.067512253,0.06632727,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44N,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.22497486,0.088484152,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44O,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.25,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.702057145,0.039352198,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44P,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.777777778,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.561618692,0.051507589,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44Q,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.4,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,-0.687054084,0.050392832,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44R,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.236932743,0.068511507,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44S,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,1.163525151,0.132619082,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44T,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.943370363,0.083347162,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44U,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,1.323241786,0.071822749,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44V,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,0.8004097,0.110483748,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44W,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Beta,Bacterial Beta,NA,NA,NA,NA,4,4,1.022995312,0.082643039,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
