StudyID,Beta ID,Publication,Pubyear,Experimental site,Experimental coordinate,Latitude,Latitude_Subgroup,Longitude,Longitude_Subgroup,MAPmean,MAPmean_Subgroup,MATmean,MATmean_Subgroup,,Pre-crop types,Sub-crop types,Sub-crop types,,Pre-Class,Sub-Class,Class,,Family,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,PlantConsistent,PlantStageSubgroup,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,RotationcyclesSubgroup,DurationSubgroup,,Rotation_cycles,Species_Richness,SpeciesRichnessSubgroup,Duration,Primer,,Variable,Methods,Xc,Sc,Xe,Se,Nc,Ne,RR,Vi,,,,,pHCK,RRpH,,SOCCK,RRSOC,,TCCK,RRTOC,,TNCK,RRTN,,NO3CK,RRNO3,,NH4CK,RRNH4,,APCK,RRAP,,AKCK,RRAK,,ANCK,RRAN,,YieldCK,RRYield
44,44AI,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.546284522,0.028230858,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AJ,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.402557952,0.076979515,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AK,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.767504395,0.035780393,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AL,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.650228489,0.056344059,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AM,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.95799039,0.020057661,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AN,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.093141441,0.056242473,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AO,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.576480558,0.018819216,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AP,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.375,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.195425376,0.028405807,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AQ,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.888888889,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.690038289,0.013607886,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AR,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.180749483,0.028219803,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AS,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.157529551,0.030537402,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AT,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.303154269,0.025678153,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AU,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.360608803,0.044021798,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AV,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.318333634,0.030617058,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AW,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.833333333,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.100402748,0.042702636,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AX,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.255014664,0.069705123,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AY,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.375,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.180545349,0.048655751,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44AZ,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.888888889,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.071001729,0.055852202,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44B,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.180242768,0.04015873,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44BA,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.002252595,0.052931843,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44BB,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Harvest,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17.5,2,R2,35,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.137899922,0.050356914,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44C,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.211023821,0.029667936,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44D,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.177776713,0.046779742,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44E,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.055542379,0.068724821,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44F,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.25,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.125934468,0.039253983,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44G,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.777777778,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.091398601,0.050257906,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44H,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.4,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.116704283,0.037411459,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44I,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Vegetative stage,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.141289563,0.057162826,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44J,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D5-10,D30,,5.666666667,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.341776714,0.030003609,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44K,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Soybean, Maize",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.363756428,0.040151238,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44L,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D10,D30,,17,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.005832541,0.029839492,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44N,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.857142857,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,-0.128848078,0.041085446,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44O,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Inconsistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,4.25,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.442168883,0.024742464,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
44,44P,"Hu et al., 2019",2019,"the University of Minnesota Southern Research and Outreach Center in Waseca, MN, United States","44°04_N, 93°33_W",44.066667,La40,-93.55,Lo-180-0,63,MAP600-1200,6.875,MAT8,,Soybean,"Maize, Soybean",Maize,,Magnoliopsida,Liliopsida,Magnoliopsida to Liliopsida,,Fabaceae to Poaceae,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Consistent,Unknow,Non-Rhizosphere,Fine,Unknow,Unknow,Fertilizer,D3-5,D30,,3.777777778,2,R2,34,V4,,Bacterial Structure,Bacterial Structure,NA,NA,NA,NA,4,4,0.127637995,0.026518596,,,,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA
